2017-05-05 07:15:59.841578	-8.739624	16.784668	6.190251
2017-05-05 07:15:59.848832	-8.574829	16.784668	6.357297
2017-05-05 07:15:59.856093	-8.486938	16.967773	6.088958
2017-05-05 07:15:59.863352	-8.399048	17.089844	5.975009
2017-05-05 07:15:59.870670	-8.228760	17.089844	6.140367
2017-05-05 07:15:59.877931	-8.146362	17.272949	5.872967
2017-05-05 07:15:59.885193	-7.965088	17.456055	5.566760
2017-05-05 07:15:59.892458	-7.871704	17.456055	5.758742
2017-05-05 07:15:59.899719	-7.690430	18.493652	3.284141
2017-05-05 07:15:59.906990	-7.597046	17.578125	5.797384
2017-05-05 07:15:59.914252	-7.421265	17.822266	5.336151
2017-05-05 07:15:59.921573	-7.333374	17.761230	5.685101
2017-05-05 07:15:59.928983	-7.152100	17.822266	5.689518
2017-05-05 07:15:59.936252	-7.064209	18.066406	5.261999
2017-05-05 07:15:59.943530	-6.882935	18.066406	5.415887
2017-05-05 07:15:59.950875	-6.795044	18.066406	5.609055
2017-05-05 07:15:59.958139	-6.624756	18.249512	5.301393
2017-05-05 07:15:59.965402	-6.536865	18.249512	5.491166
2017-05-05 07:15:59.972667	-6.448975	18.188477	5.835458
2017-05-05 07:15:59.979922	-6.262207	18.432617	5.364297
2017-05-05 07:15:59.987193	-6.163330	18.432617	5.548553
2017-05-05 07:15:59.994482	-5.971069	18.371582	5.848898
2017-05-05 07:16:00.001749	-5.877686	18.371582	6.034388
2017-05-05 07:16:00.009012	-5.685425	18.554688	5.713481
2017-05-05 07:16:00.016287	-5.581055	18.554688	5.893681
2017-05-05 07:16:00.023552	-5.377808	18.493652	6.186090
2017-05-05 07:16:00.030879	-5.284424	18.676758	5.907181
2017-05-05 07:16:00.038143	-5.097656	18.676758	6.050480
2017-05-05 07:16:00.045407	-5.004272	18.676758	6.233132
2017-05-05 07:16:00.052678	-4.817505	18.676758	6.375421
2017-05-05 07:16:00.059944	-4.729614	18.920898	5.940414
2017-05-05 07:16:00.067215	-4.636230	18.920898	6.122026
2017-05-05 07:16:00.074505	-4.449463	19.104004	5.798756
2017-05-05 07:16:00.081763	-4.350586	19.104004	5.976667
2017-05-05 07:16:00.089026	-4.158325	19.104004	6.113308
2017-05-05 07:16:00.096296	-4.064941	19.104004	6.293080
2017-05-05 07:16:00.103556	-3.878174	19.409180	5.656818
2017-05-05 07:16:00.110876	-3.784790	19.348145	5.992009
2017-05-05 07:16:00.118136	-3.592529	19.409180	5.971254
2017-05-05 07:16:00.125363	-3.499146	19.653320	5.528740
2017-05-05 07:16:00.132644	-3.301392	19.653320	5.659690
2017-05-05 07:16:00.139919	-3.202515	19.714355	5.679620
2017-05-05 07:16:00.147188	-3.109131	19.714355	5.856269
2017-05-05 07:16:00.154458	-2.916870	19.897461	5.523161
2017-05-05 07:16:00.161721	-2.823486	19.897461	5.698728
